    3.6303502e+01, 3.6601167e+01, 3.6898833e+01, 3.7185798e+01, 3.7472763e+01,
    3.7759728e+01, 3.8046693e+01, 3.8322957e+01, 3.8599222e+01, 3.8875486e+01,  
    3.9151751e+01, 3.9419261e+01, 3.9686770e+01, 3.9954280e+01, 4.0221790e+01,
    4.0481518e+01, 4.0741245e+01, 4.1000973e+01, 4.1260700e+01, 4.1512646e+01,
    4.1764591e+01, 4.2016537e+01, 4.2268482e+01, 4.2512646e+01, 4.2756809e+01,
    4.3000973e+01, 4.3245136e+01, 4.3483463e+01, 4.3721790e+01, 4.3960117e+01,  
    4.4198444e+01, 4.4430934e+01, 4.4663424e+01, 4.4895914e+01, 4.5128405e+01,
    4.5355058e+01, 4.5581712e+01, 4.5808366e+01, 4.6035019e+01, 4.6256809e+01,
    4.6478599e+01, 4.6700389e+01, 4.6922179e+01, 4.7138132e+01, 4.7354086e+01,
    4.7570039e+01, 4.7785992e+01, 4.7998054e+01, 4.8210117e+01, 4.8422179e+01,  
    4.8634241e+01, 4.8841440e+01, 4.9048638e+01, 4.9255837e+01, 4.9463035e+01,
    4.9666342e+01, 4.9869650e+01, 5.0072957e+01, 5.0276265e+01, 5.0476654e+01,
    5.0677043e+01, 5.0877432e+01, 5.1077821e+01, 5.1273346e+01, 5.1468872e+01,
    5.1664397e+01, 5.1859922e+01, 5.2052529e+01, 5.2245136e+01, 5.2437743e+01,  
    5.2630350e+01, 5.2819066e+01, 5.3007782e+01, 5.3196498e+01, 5.3385214e+01,
    5.3571012e+01, 5.3756809e+01, 5.3942607e+01, 5.4128405e+01, 5.4311284e+01,
    5.4494163e+01, 5.4677043e+01, 5.4859922e+01, 5.5039883e+01, 5.5219844e+01,
    5.5399805e+01, 5.5579767e+01, 5.5756809e+01, 5.5933852e+01, 5.6110895e+01,  
    5.6287938e+01, 5.6464008e+01, 5.6640078e+01, 5.6816148e+01, 5.6992218e+01,
    5.7163424e+01, 5.7334630e+01, 5.7505837e+01, 5.7677043e+01, 5.7846304e+01,
    5.8015564e+01, 5.8184825e+01, 5.8354086e+01, 5.8522374e+01, 5.8690661e+01,
    5.8858949e+01, 5.9027237e+01, 5.9191634e+01, 5.9356031e+01, 5.9520428e+01,  
    5.9684825e+01, 5.9848249e+01, 6.0011673e+01, 6.0175097e+01, 6.0338521e+01,
    6.0499027e+01, 6.0659533e+01, 6.0820039e+01, 6.0980545e+01, 6.1139105e+01,
    6.1297665e+01, 6.1456226e+01, 6.1614786e+01, 6.1772374e+01, 6.1929961e+01,
    6.2087549e+01, 6.2245136e+01, 6.2399805e+01, 6.2554475e+01, 6.2709144e+01,  
    6.2863813e+01, 6.3016537e+01, 6.3169261e+01, 6.3321984e+01, 6.3474708e+01,
    6.3626459e+01, 6.3778210e+01, 6.3929961e+01, 6.4081712e+01, 6.4231518e+01,
    6.4381323e+01, 6.4531128e+01, 6.4680934e+01, 6.4828794e+01, 6.4976654e+01,
    6.5124514e+01, 6.5272374e+01, 6.5419261e+01, 6.5566148e+01, 6.5713035e+01,  
    6.5859922e+01, 6.6004864e+01, 6.6149805e+01, 6.6294747e+01, 6.6439689e+01,
    6.6583658e+01, 6.6727626e+01, 6.6871595e+01, 6.7015564e+01, 6.7156615e+01,
    6.7297665e+01, 6.7438716e+01, 6.7579767e+01, 6.7720817e+01, 6.7861868e+01,
    6.8002918e+01, 6.8143969e+01, 6.8283074e+01, 6.8422179e+01, 6.8561284e+01,  
    6.8700389e+01, 6.8838521e+01, 6.8976654e+01, 6.9114786e+01, 6.9252918e+01,
    6.9389105e+01, 6.9525292e+01, 6.9661479e+01, 6.9797665e+01, 6.9932879e+01,
    7.0068093e+01, 7.0203307e+01, 7.0338521e+01, 7.0472763e+01, 7.0607004e+01,
    7.0741245e+01, 7.0875486e+01, 7.1007782e+01, 7.1140078e+01, 7.1272374e+01,  
    7.1404669e+01, 7.1536965e+01, 7.1669261e+01, 7.1801556e+01, 7.1933852e+01,
    7.2064202e+01, 7.2194553e+01, 7.2324903e+01, 7.2455253e+01, 7.2584630e+01,
    7.2714008e+01, 7.2843385e+01, 7.2972763e+01, 7.3101167e+01, 7.3229572e+01,
    7.3357977e+01, 7.3486381e+01, 7.3613813e+01, 7.3741245e+01, 7.3868677e+01,  
    7.3996109e+01, 7.4121595e+01, 7.4247082e+01, 7.4372568e+01, 7.4498054e+01,
    7.4623541e+01, 7.4749027e+01, 7.4874514e+01, 7.5000000e+01, 7.5124514e+01,
    7.5249027e+01, 7.5373541e+01, 7.5498054e+01, 7.5621595e+01, 7.5745136e+01,
    7.5868677e+01, 7.5992218e+01, 7.6113813e+01, 7.6235409e+01, 7.6357004e+01,  
    7.6478599e+01, 7.6600195e+01, 7.6721790e+01, 7.6843385e+01, 7.6964981e+01,
    7.7085603e+01, 7.7206226e+01, 7.7326848e+01, 7.7447471e+01, 7.7567121e+01,
    7.7686770e+01, 7.7806420e+01, 7.7926070e+01, 7.8043774e+01, 7.8161479e+01,
    7.8279183e+01, 7.8396887e+01, 7.8515564e+01, 7.8634241e+01, 7.8752918e+01,  
    7.8871595e+01, 7.8988327e+01, 7.9105058e+01, 7.9221790e+01, 7.9338521e+01,
    7.9454280e+01, 7.9570039e+01, 7.9685798e+01, 7.9801556e+01, 7.9917315e+01,
    8.0033074e+01, 8.0148833e+01, 8.0264591e+01, 8.0378405e+01, 8.0492218e+01,
    8.0606031e+01, 8.0719844e+01, 8.0834630e+01, 8.0949416e+01, 8.1064202e+01,  
    8.1178988e+01, 8.1291829e+01, 8.1404669e+01, 8.1517510e+01, 8.1630350e+01,
    8.1742218e+01, 8.1854086e+01, 8.1965953e+01, 8.2077821e+01, 8.2189689e+01,
    8.2301556e+01, 8.2413424e+01, 8.2525292e+01, 8.2636187e+01, 8.2747082e+01,
    8.2857977e+01, 8.2968872e+01, 8.3078794e+01, 8.3188716e+01, 8.3298638e+01,  
    8.3408560e+01, 8.3517510e+01, 8.3626459e+01, 8.3735409e+01, 8.3844358e+01,
    8.3953307e+01, 8.4062257e+01, 8.4171206e+01, 8.4280156e+01, 8.4388132e+01,
    8.4496109e+01, 8.4604086e+01, 8.4712062e+01, 8.4820039e+01, 8.4928016e+01,
    8.5035992e+01, 8.5143969e+01, 8.5250000e+01, 8.5356031e+01, 8.5462062e+01,  
    8.5568093e+01, 8.5675097e+01, 8.5782101e+01, 8.5889105e+01, 8.5996109e+01,
    8.6101167e+01, 8.6206226e+01, 8.6311284e+01, 8.6416342e+01, 8.6521401e+01,
    8.6626459e+01, 8.6731518e+01, 8.6836576e+01, 8.6940661e+01, 8.7044747e+01,
    8.7148833e+01, 8.7252918e+01, 8.7356031e+01, 8.7459144e+01, 8.7562257e+01,  
    8.7665370e+01, 8.7769455e+01, 8.7873541e+01, 8.7977626e+01, 8.8081712e+01,
    8.8183852e+01, 8.8285992e+01, 8.8388132e+01, 8.8490272e+01, 8.8592412e+01,
    8.8694553e+01, 8.8796693e+01, 8.8898833e+01, 8.9000000e+01, 8.9101167e+01,
    8.9202335e+01, 8.9303502e+01, 8.9403696e+01, 8.9503891e+01, 8.9604086e+01,  
    8.9704280e+01, 8.9805447e+01, 8.9906615e+01, 9.0007782e+01, 9.0108949e+01,
    9.0208171e+01, 9.0307393e+01, 9.0406615e+01, 9.0505837e+01, 9.0605058e+01,
    9.0704280e+01, 9.0803502e+01, 9.0902724e+01, 9.1001946e+01, 9.1101167e+01,
    9.1200389e+01, 9.1299611e+01, 9.1397860e+01, 9.1496109e+01, 9.1594358e+01,  
    9.1692607e+01, 9.1789883e+01, 9.1887160e+01, 9.1984436e+01, 9.2081712e+01,
    9.2178988e+01, 9.2276265e+01, 9.2373541e+01, 9.2470817e+01, 9.2568093e+01,
    9.2665370e+01, 9.2762646e+01, 9.2859922e+01, 9.2955253e+01, 9.3050584e+01,
    9.3145914e+01, 9.3241245e+01, 9.3337549e+01, 9.3433852e+01, 9.3530156e+01,  
    9.3626459e+01, 9.3721790e+01, 9.3817121e+01, 9.3912451e+01, 9.4007782e+01,
    9.4102140e+01, 9.4196498e+01, 9.4290856e+01, 9.4385214e+01, 9.4479572e+01,
    9.4573930e+01, 9.4668288e+01, 9.4762646e+01, 9.4857004e+01, 9.4951362e+01,
    9.5045720e+01, 9.5140078e+01, 9.5233463e+01, 9.5326848e+01, 9.5420233e+01,  
    9.5513619e+01, 9.5607004e+01, 9.5700389e+01, 9.5793774e+01, 9.5887160e+01,
    9.5979572e+01, 9.6071984e+01, 9.6164397e+01, 9.6256809e+01, 9.6349222e+01,
    9.6441634e+01, 9.6534047e+01, 9.6626459e+01, 9.6717899e+01, 9.6809339e+01,
    9.6900778e+01, 9.6992218e+01, 9.7083658e+01, 9.7175097e+01, 9.7266537e+01,  
    9.7357977e+01, 9.7449416e+01, 9.7540856e+01, 9.7632296e+01, 9.7723735e+01,
    9.7814202e+01, 9.7904669e+01, 9.7995136e+01, 9.8085603e+01, 9.8175097e+01,
    9.8264591e+01, 9.8354086e+01, 9.8443580e+01, 9.8534047e+01, 9.8624514e+01,
    9.8714981e+01, 9.8805447e+01, 9.8894942e+01, 9.8984436e+01, 9.9073930e+01,  
    9.9163424e+01, 9.9251946e+01, 9.9340467e+01, 9.9428988e+01, 9.9517510e+01,
    9.9606031e+01, 9.9694553e+01, 9.9783074e+01, 9.9871595e+01, 9.9960117e+01,
    1.0004864e+02, 1.0013716e+02, 1.0022568e+02, 1.0031323e+02, 1.0040078e+02,
    1.0048833e+02, 1.0057588e+02, 1.0066342e+02, 1.0075097e+02, 1.0083852e+02,  
    1.0092607e+02, 1.0101362e+02, 1.0110117e+02, 1.0118872e+02, 1.0127626e+02,
    1.0136284e+02, 1.0144942e+02, 1.0153599e+02, 1.0162257e+02, 1.0170914e+02,
    1.0179572e+02, 1.0188230e+02, 1.0196887e+02, 1.0205447e+02, 1.0214008e+02,
    1.0222568e+02, 1.0231128e+02, 1.0239689e+02, 1.0248249e+02, 1.0256809e+02,  
    1.0265370e+02, 1.0273930e+02, 1.0282490e+02, 1.0291051e+02, 1.0299611e+02,
    1.0308074e+02, 1.0316537e+02, 1.0325000e+02, 1.0333463e+02, 1.0341926e+02,
    1.0350389e+02, 1.0358852e+02, 1.0367315e+02, 1.0375875e+02, 1.0384436e+02,
    1.0392996e+02, 1.0401556e+02, 1.0409922e+02, 1.0418288e+02, 1.0426654e+02,  
    1.0435019e+02, 1.0443385e+02, 1.0451751e+02, 1.0460117e+02, 1.0468482e+02,
    1.0476848e+02, 1.0485214e+02, 1.0493580e+02, 1.0501946e+02, 1.0510214e+02,
    1.0518482e+02, 1.0526751e+02, 1.0535019e+02, 1.0543288e+02, 1.0551556e+02,
    1.0559825e+02, 1.0568093e+02, 1.0576362e+02, 1.0584630e+02, 1.0592899e+02,  
    1.0601167e+02, 1.0609339e+02, 1.0617510e+02, 1.0625681e+02, 1.0633852e+02,
    1.0642023e+02, 1.0650195e+02, 1.0658366e+02, 1.0666537e+02, 1.0674708e+02,
    1.0682879e+02, 1.0691051e+02, 1.0699222e+02, 1.0707393e+02, 1.0715564e+02,
    1.0723735e+02, 1.0731907e+02, 1.0739981e+02, 1.0748054e+02, 1.0756128e+02,  
    1.0764202e+02, 1.0772276e+02, 1.0780350e+02, 1.0788424e+02, 1.0796498e+02,
    1.0804572e+02, 1.0812646e+02, 1.0820720e+02, 1.0828794e+02, 1.0836770e+02,
    1.0844747e+02, 1.0852724e+02, 1.0860700e+02, 1.0868677e+02, 1.0876654e+02,
    1.0884630e+02, 1.0892607e+02, 1.0900584e+02, 1.0908560e+02, 1.0916537e+02,  
    1.0924514e+02, 1.0932393e+02, 1.0940272e+02, 1.0948152e+02, 1.0956031e+02,
    1.0963911e+02, 1.0971790e+02, 1.0979669e+02, 1.0987549e+02, 1.0995428e+02,
    1.1003307e+02, 1.1011187e+02, 1.1019066e+02, 1.1026946e+02, 1.1034825e+02,
    1.1042704e+02, 1.1050584e+02, 1.1058366e+02, 1.1066148e+02, 1.1073930e+02,  
    1.1081712e+02, 1.1089494e+02, 1.1097276e+02, 1.1105058e+02, 1.1112840e+02,
    1.1120623e+02, 1.1128405e+02, 1.1136187e+02, 1.1143969e+02, 1.1151751e+02,
    1.1159533e+02, 1.1167315e+02, 1.1175097e+02, 1.1182782e+02, 1.1190467e+02,
    1.1198152e+02, 1.1205837e+02, 1.1213521e+02, 1.1221206e+02, 1.1228891e+02,  
    1.1236576e+02, 1.1244261e+02, 1.1251946e+02, 1.1259630e+02, 1.1267315e+02,
    1.1275000e+02, 1.1282685e+02, 1.1290370e+02, 1.1298054e+02, 1.1305642e+02,
    1.1313230e+02, 1.1320817e+02, 1.1328405e+02, 1.1335992e+02, 1.1343580e+02,
    1.1351167e+02, 1.1358755e+02, 1.1366342e+02, 1.1373930e+02, 1.1381518e+02,  
    1.1389105e+02, 1.1396595e+02, 1.1404086e+02, 1.1411576e+02, 1.1419066e+02,
    1.1426556e+02, 1.1434047e+02, 1.1441537e+02, 1.1449027e+02, 1.1456518e+02,
    1.1464008e+02, 1.1471498e+02, 1.1478988e+02, 1.1486479e+02, 1.1493969e+02,
    1.1501459e+02, 1.1508949e+02, 1.1516440e+02, 1.1523930e+02, 1.1531420e+02,  
    1.1538911e+02, 1.1546304e+02, 1.1553696e+02, 1.1561089e+02, 1.1568482e+02,
    1.1575875e+02, 1.1583268e+02, 1.1590661e+02, 1.1598054e+02, 1.1605447e+02,
    1.1612840e+02, 1.1620233e+02, 1.1627626e+02, 1.1634922e+02, 1.1642218e+02,
    1.1649514e+02, 1.1656809e+02, 1.1664202e+02, 1.1671595e+02, 1.1678988e+02,  
    1.1686381e+02, 1.1693677e+02, 1.1700973e+02, 1.1708268e+02, 1.1715564e+02,
    1.1722860e+02, 1.1730156e+02, 1.1737451e+02, 1.1744747e+02, 1.1752043e+02,
    1.1759339e+02, 1.1766634e+02, 1.1773930e+02, 1.1781128e+02, 1.1788327e+02,
    1.1795525e+02, 1.1802724e+02, 1.1809922e+02, 1.1817121e+02, 1.1824319e+02,  
    1.1831518e+02, 1.1838716e+02, 1.1845914e+02, 1.1853113e+02, 1.1860311e+02,
    1.1867510e+02, 1.1874708e+02, 1.1881907e+02, 1.1889105e+02, 1.1896304e+02,
    1.1903502e+02, 1.1910700e+02, 1.1917899e+02, 1.1925000e+02, 1.1932101e+02,
    1.1939202e+02, 1.1946304e+02, 1.1953502e+02, 1.1960700e+02, 1.1967899e+02,  
    1.1975097e+02, 1.1982198e+02, 1.1989300e+02, 1.1996401e+02, 1.2003502e+02,
    1.2010506e+02, 1.2017510e+02, 1.2024514e+02, 1.2031518e+02, 1.2038619e+02,
    1.2045720e+02, 1.2052821e+02, 1.2059922e+02, 1.2066926e+02, 1.2073930e+02,
    1.2080934e+02, 1.2087938e+02, 1.2095039e+02, 1.2102140e+02, 1.2109241e+02,  
    1.2116342e+02, 1.2123249e+02, 1.2130156e+02, 1.2137062e+02, 1.2143969e+02,
    1.2150973e+02, 1.2157977e+02, 1.2164981e+02, 1.2171984e+02, 1.2178988e+02,
    1.2185992e+02, 1.2192996e+02, 1.2200000e+02, 1.2206907e+02, 1.2213813e+02,
    1.2220720e+02, 1.2227626e+02, 1.2234533e+02, 1.2241440e+02, 1.2248346e+02,  
    1.2255253e+02, 1.2262257e+02, 1.2269261e+02, 1.2276265e+02, 1.2283268e+02,
    1.2290078e+02, 1.2296887e+02, 1.2303696e+02, 1.2310506e+02, 1.2317412e+02,
    1.2324319e+02, 1.2331226e+02, 1.2338132e+02, 1.2344942e+02, 1.2351751e+02,
    1.2358560e+02, 1.2365370e+02, 1.2372276e+02, 1.2379183e+02, 1.2386089e+02,  
    1.2392996e+02, 1.2399805e+02, 1.2406615e+02, 1.2413424e+02, 1.2420233e+02,
    1.2426946e+02, 1.2433658e+02, 1.2440370e+02, 1.2447082e+02, 1.2453891e+02,
    1.2460700e+02, 1.2467510e+02, 1.2474319e+02, 1.2481128e+02, 1.2487938e+02,
    1.2494747e+02, 1.2501556e+02, 1.2508268e+02, 1.2514981e+02, 1.2521693e+02,  
    1.2528405e+02, 1.2535117e+02, 1.2541829e+02, 1.2548541e+02, 1.2555253e+02,
    1.2561965e+02, 1.2568677e+02, 1.2575389e+02, 1.2582101e+02, 1.2588813e+02,
    1.2595525e+02, 1.2602237e+02, 1.2608949e+02, 1.2615661e+02, 1.2622374e+02,
    1.2629086e+02, 1.2635798e+02, 1.2642412e+02, 1.2649027e+02, 1.2655642e+02,  
    1.2662257e+02, 1.2668872e+02, 1.2675486e+02, 1.2682101e+02, 1.2688716e+02,
    1.2695428e+02, 1.2702140e+02, 1.2708852e+02, 1.2715564e+02, 1.2722082e+02,
    1.2728599e+02, 1.2735117e+02, 1.2741634e+02, 1.2748249e+02, 1.2754864e+02,
    1.2761479e+02, 1.2768093e+02, 1.2774708e+02, 1.2781323e+02, 1.2787938e+02,  
    1.2794553e+02, 1.2801070e+02, 1.2807588e+02, 1.2814105e+02, 1.2820623e+02,
    1.2827140e+02, 1.2833658e+02, 1.2840175e+02, 1.2846693e+02, 1.2853307e+02,
    1.2859922e+02, 1.2866537e+02, 1.2873152e+02, 1.2879669e+02, 1.2886187e+02,
    1.2892704e+02, 1.2899222e+02, 1.2905642e+02, 1.2912062e+02, 1.2918482e+02,  
    1.2924903e+02, 1.2931420e+02, 1.2937938e+02, 1.2944455e+02, 1.2950973e+02,
    1.2957393e+02, 1.2963813e+02, 1.2970233e+02, 1.2976654e+02, 1.2983171e+02,
    1.2989689e+02, 1.2996206e+02, 1.3002724e+02, 1.3009144e+02, 1.3015564e+02,
    1.3021984e+02, 1.3028405e+02, 1.3034825e+02, 1.3041245e+02, 1.3047665e+02,  
    1.3054086e+02, 1.3060506e+02, 1.3066926e+02, 1.3073346e+02, 1.3079767e+02,
    1.3086187e+02, 1.3092607e+02, 1.3099027e+02, 1.3105447e+02, 1.3111770e+02,
    1.3118093e+02, 1.3124416e+02, 1.3130739e+02, 1.3137062e+02, 1.3143385e+02,
    1.3149708e+02, 1.3156031e+02, 1.3162451e+02, 1.3168872e+02, 1.3175292e+02,  
    1.3181712e+02, 1.3188035e+02, 1.3194358e+02, 1.3200681e+02, 1.3207004e+02,
    1.3213230e+02, 1.3219455e+02, 1.3225681e+02, 1.3231907e+02, 1.3238230e+02,
    1.3244553e+02, 1.3250875e+02, 1.3257198e+02, 1.3263521e+02, 1.3269844e+02,
    1.3276167e+02, 1.3282490e+02, 1.3288813e+02, 1.3295136e+02, 1.3301459e+02,  
    1.3307782e+02, 1.3314008e+02, 1.3320233e+02, 1.3326459e+02, 1.3332685e+02,
    1.3338911e+02, 1.3345136e+02, 1.3351362e+02, 1.3357588e+02, 1.3363813e+02,
    1.3370039e+02, 1.3376265e+02, 1.3382490e+02, 1.3388716e+02, 1.3394942e+02,
    1.3401167e+02, 1.3407393e+02, 1.3413619e+02, 1.3419844e+02, 1.3426070e+02,  
    1.3432296e+02, 1.3438424e+02, 1.3444553e+02, 1.3450681e+02, 1.3456809e+02,
    1.3463035e+02, 1.3469261e+02, 1.3475486e+02, 1.3481712e+02, 1.3487840e+02,
    1.3493969e+02, 1.3500097e+02, 1.3506226e+02, 1.3512354e+02, 1.3518482e+02,
    1.3524611e+02, 1.3530739e+02, 1.3536868e+02, 1.3542996e+02, 1.3549125e+02,  
    1.3555253e+02, 1.3561381e+02, 1.3567510e+02, 1.3573638e+02, 1.3579767e+02,
    1.3585895e+02, 1.3592023e+02, 1.3598152e+02, 1.3604280e+02, 1.3610409e+02,
    1.3616537e+02, 1.3622665e+02, 1.3628794e+02, 1.3634825e+02, 1.3640856e+02,
    1.3646887e+02, 1.3652918e+02, 1.3659047e+02, 1.3665175e+02, 1.3671304e+02,  
    1.3677432e+02, 1.3683463e+02, 1.3689494e+02, 1.3695525e+02, 1.3701556e+02,
    1.3707588e+02, 1.3713619e+02, 1.3719650e+02, 1.3725681e+02, 1.3731712e+02,
    1.3737743e+02, 1.3743774e+02, 1.3749805e+02, 1.3755837e+02, 1.3761868e+02,
    1.3767899e+02, 1.3773930e+02, 1.3779961e+02, 1.3785992e+02, 1.3792023e+02,  
    1.3798054e+02, 1.3803988e+02, 1.3809922e+02, 1.3815856e+02, 1.3821790e+02,
    1.3827821e+02, 1.3833852e+02, 1.3839883e+02, 1.3845914e+02, 1.3851848e+02,
    1.3857782e+02, 1.3863716e+02, 1.3869650e+02, 1.3875584e+02, 1.3881518e+02,
    1.3887451e+02, 1.3893385e+02, 1.3899319e+02, 1.3905253e+02, 1.3911187e+02,  
    1.3917121e+02, 1.3923054e+02, 1.3928988e+02, 1.3934922e+02, 1.3940856e+02,
    1.3946790e+02, 1.3952724e+02, 1.3958658e+02, 1.3964591e+02, 1.3970525e+02,
    1.3976459e+02, 1.3982393e+02, 1.3988327e+02, 1.3994261e+02, 1.4000195e+02,
    1.4006128e+02, 1.4012062e+02, 1.4017899e+02, 1.4023735e+02, 1.4029572e+02, 
    1.4035409e+02, 1.4041245e+02, 1.4047082e+02, 1.4052918e+02, 1.4058755e+02,
    1.4064689e+02, 1.4070623e+02, 1.4076556e+02, 1.4082490e+02, 1.4088327e+02,
    1.4094163e+02, 1.4100000e+02, 1.4105837e+02, 1.4111673e+02, 1.4117510e+02,
    1.4123346e+02, 1.4129183e+02, 1.4135019e+02, 1.4140856e+02, 1.4146693e+02,  
    1.4152529e+02, 1.4158268e+02, 1.4164008e+02, 1.4169747e+02, 1.4175486e+02,
    1.4181323e+02, 1.4187160e+02, 1.4192996e+02, 1.4198833e+02, 1.4204669e+02,
    1.4210506e+02, 1.4216342e+02, 1.4222179e+02, 1.4227918e+02, 1.4233658e+02,
    1.4239397e+02, 1.4245136e+02, 1.4250875e+02, 1.4256615e+02, 1.4262354e+02,  
    1.4268093e+02, 1.4273930e+02, 1.4279767e+02, 1.4285603e+02, 1.4291440e+02,
    1.4297179e+02, 1.4302918e+02, 1.4308658e+02, 1.4314397e+02, 1.4320136e+02,
    1.4325875e+02, 1.4331615e+02, 1.4337354e+02, 1.4342996e+02, 1.4348638e+02,
    1.4354280e+02, 1.4359922e+02, 1.4365661e+02, 1.4371401e+02, 1.4377140e+02,  
    1.4382879e+02, 1.4388619e+02, 1.4394358e+02, 1.4400097e+02, 1.4405837e+02,
    1.4411479e+02, 1.4417121e+02, 1.4422763e+02, 1.4428405e+02, 1.4434144e+02,
    1.4439883e+02, 1.4445623e+02, 1.4451362e+02, 1.4457004e+02, 1.4462646e+02,
    1.4468288e+02, 1.4473930e+02, 1.4479572e+02, 1.4485214e+02, 1.4490856e+02,  
    1.4496498e+02, 1.4502140e+02, 1.4507782e+02, 1.4513424e+02, 1.4519066e+02,
    1.4524708e+02, 1.4530350e+02, 1.4535992e+02, 1.4541634e+02, 1.4547276e+02,
    1.4552918e+02, 1.4558560e+02, 1.4564202e+02, 1.4569844e+02, 1.4575486e+02,
    1.4581128e+02, 1.4586770e+02, 1.4592315e+02, 1.4597860e+02, 1.4603405e+02,  
    1.4608949e+02, 1.4614591e+02, 1.4620233e+02, 1.4625875e+02, 1.4631518e+02,
    1.4637062e+02, 1.4642607e+02, 1.4648152e+02, 1.4653696e+02, 1.4659339e+02,
    1.4664981e+02, 1.4670623e+02, 1.4676265e+02, 1.4681809e+02, 1.4687354e+02,
    1.4692899e+02, 1.4698444e+02, 1.4703988e+02, 1.4709533e+02, 1.4715078e+02,  
    1.4720623e+02, 1.4726167e+02, 1.4731712e+02, 1.4737257e+02, 1.4742802e+02,
    1.4748346e+02, 1.4753891e+02, 1.4759436e+02, 1.4764981e+02, 1.4770525e+02,
    1.4776070e+02, 1.4781615e+02, 1.4787160e+02, 1.4792704e+02, 1.4798249e+02,
    1.4803794e+02, 1.4809339e+02, 1.4814786e+02, 1.4820233e+02, 1.4825681e+02,  
    1.4831128e+02, 1.4836576e+02, 1.4842023e+02, 1.4847471e+02, 1.4852918e+02,
    1.4858463e+02, 1.4864008e+02, 1.4869553e+02, 1.4875097e+02, 1.4880545e+02,
    1.4885992e+02, 1.4891440e+02, 1.4896887e+02, 1.4902335e+02, 1.4907782e+02,
    1.4913230e+02, 1.4918677e+02, 1.4924125e+02, 1.4929572e+02, 1.4935019e+02,  
    1.4940467e+02, 1.4946012e+02, 1.4951556e+02, 1.4957101e+02, 1.4962646e+02,
    1.4968093e+02, 1.4973541e+02, 1.4978988e+02, 1.4984436e+02, 1.4989786e+02,
    1.4995136e+02, 1.5000486e+02, 1.5005837e+02, 1.5011284e+02, 1.5016732e+02,
    1.5022179e+02, 1.5027626e+02, 1.5033074e+02, 1.5038521e+02, 1.5043969e+02, 
    1.5049416e+02, 1.5054767e+02, 1.5060117e+02, 1.5065467e+02, 1.5070817e+02,
    1.5076265e+02, 1.5081712e+02, 1.5087160e+02, 1.5092607e+02, 1.5097957e+02,
    1.5103307e+02, 1.5108658e+02, 1.5114008e+02, 1.5119358e+02, 1.5124708e+02,
    1.5130058e+02, 1.5135409e+02, 1.5140759e+02, 1.5146109e+02, 1.5151459e+02,  
    1.5156809e+02, 1.5162160e+02, 1.5167510e+02, 1.5172860e+02, 1.5178210e+02,
    1.5183560e+02, 1.5188911e+02, 1.5194261e+02, 1.5199611e+02, 1.5204961e+02,
    1.5210311e+02, 1.5215661e+02, 1.5221012e+02, 1.5226362e+02, 1.5231712e+02,
    1.5237062e+02, 1.5242412e+02, 1.5247763e+02, 1.5253113e+02, 1.5258463e+02,  
    1.5263813e+02, 1.5269066e+02, 1.5274319e+02, 1.5279572e+02, 1.5284825e+02,
